n_rooms,sq_mt_built,buy_price/barrio,District_no,is_renewal_needed,has_parking,type
3,182.0,6029,4,False,False,1
3,111.0,4693,4,False,False,1
6,147.0,6029,4,True,False,1
2,160.0,6029,4,False,True,4
1,91.0,4693,4,False,False,1
3,76.0,4448,4,True,False,1
1,48.0,5000,4,False,False,1
1,35.0,5000,4,False,False,1
1,40.0,4693,4,False,False,3
3,169.0,5196,4,False,False,1
5,361.0,6029,4,True,False,1
3,170.0,5000,4,False,True,1
3,380.0,6029,4,False,False,1
4,317.0,6029,4,False,False,1
4,146.0,5000,4,True,False,1
3,160.0,5000,4,False,False,1
2,155.0,5000,4,False,False,1
3,45.0,4448,4,True,False,1
1,125.0,6029,4,False,False,1
2,40.0,4693,4,True,False,1
3,208.0,5390,4,False,False,1
3,96.0,5390,4,False,False,1
6,894.0,4693,4,False,True,3
2,102.0,5196,4,False,True,1
4,212.0,4693,4,True,True,1
3,138.0,6029,4,False,False,1
2,146.0,6029,4,False,False,1
2,75.0,4448,4,False,False,3
6,372.0,5000,4,False,False,1
4,116.0,5196,4,True,False,1
2,34.0,5196,4,False,False,1
1,119.0,5390,4,False,True,4
3,91.0,5196,4,False,False,1
2,122.0,5390,4,False,True,1
3,169.0,6029,4,False,False,1
3,100.0,4448,4,False,False,1
2,122.0,5390,4,False,False,4
4,211.0,6029,4,False,False,1
1,77.0,4448,4,False,False,1
2,40.0,5196,4,False,False,1
1,32.0,4448,4,False,False,3
2,77.0,4448,4,False,False,1
4,317.0,5196,4,False,False,1
2,87.0,5196,4,False,False,1
1,104.0,4693,4,False,False,1
5,130.0,4448,4,False,False,1
2,84.0,4693,4,False,False,1
4,135.0,6029,4,True,False,1
10,247.0,5390,4,False,False,1
3,153.0,5196,4,False,False,1
2,55.0,4693,4,False,False,1
1,100.0,4448,4,False,False,1
2,77.0,6029,4,False,False,1
3,65.0,4448,4,False,False,1
1,30.0,5196,4,True,False,1
1,29.0,5196,4,True,False,1
4,214.0,5000,4,False,False,1
2,260.0,5196,4,False,False,1
2,184.0,5196,4,False,False,1
2,24.0,5196,4,False,False,1
3,170.0,6029,4,False,True,4
2,107.0,5196,4,False,False,1
3,208.0,5000,4,False,False,1
3,95.0,5196,4,False,False,1
3,69.0,5196,4,False,False,1
3,85.0,5196,4,False,False,1
3,165.0,4448,4,True,False,1
2,69.0,4448,4,False,False,1
1,47.0,4448,4,False,False,1
2,138.0,5000,4,False,False,1
2,150.0,5196,4,False,False,4
1,61.0,5196,4,True,False,1
4,250.0,6029,4,False,False,1
7,319.0,4693,4,True,False,1
2,133.0,5196,4,True,False,1
5,159.0,5196,4,False,False,1
1,78.0,5196,4,False,False,1
3,247.0,6029,4,False,False,1
2,166.0,4448,4,False,False,1
2,135.0,4448,4,False,False,1
3,106.0,5196,4,True,False,1
1,50.0,5000,4,False,False,1
3,140.0,5000,4,False,False,1
2,62.0,4693,4,False,False,1
1,74.0,4448,4,False,False,1
2,128.0,5196,4,False,False,1
1,49.0,6029,4,False,False,1
1,42.0,4448,4,False,False,1
2,48.0,4693,4,True,False,1
2,40.0,4693,4,True,False,1
6,129.0,5196,4,False,False,1
2,70.0,6029,4,False,False,1
4,141.0,4693,4,False,True,1
2,36.0,5196,4,True,False,1
3,150.0,5000,4,True,False,1
2,68.0,4448,4,False,False,1
1,51.0,4693,4,False,False,1
2,80.0,4448,4,False,False,1
3,183.0,4448,4,False,True,1
1,54.0,5196,4,False,False,1
1,74.0,4448,4,False,False,3
4,135.0,4693,4,True,False,1
1,79.0,5390,4,False,False,1
2,67.0,5390,4,False,False,1
2,154.0,5390,4,True,False,1
3,129.0,5196,4,False,False,1
3,626.0,5390,4,False,False,1
1,77.0,5000,4,True,False,1
4,252.0,5000,4,False,False,1
3,183.0,5196,4,False,False,1
1,49.0,4693,4,False,False,1
2,129.0,4693,4,False,False,1
2,170.0,4448,4,False,True,1
2,76.0,4448,4,False,False,1
4,282.0,4693,4,True,False,1
3,343.0,5000,4,False,False,1
3,103.0,4693,4,False,False,1
6,260.0,6029,4,False,False,1
3,289.0,6029,4,False,False,1
1,55.0,5390,4,False,False,1
1,47.0,5196,4,False,False,1
1,41.0,4693,4,False,False,1
2,66.0,4693,4,False,False,3
1,72.0,5196,4,False,True,1
5,159.0,5196,4,False,False,1
3,160.0,5000,4,False,False,1
1,112.0,4448,4,False,False,1
4,330.0,4448,4,False,False,4
1,66.0,4693,4,False,False,1
3,175.0,6029,4,False,False,4
2,46.0,4693,4,True,False,1
5,267.0,6029,4,False,False,1
3,248.0,5196,4,False,False,1
4,440.0,5196,4,False,False,3
3,169.0,6029,4,False,False,1
2,45.0,4448,4,False,False,1
5,121.0,4448,4,False,False,1
3,142.0,4693,4,False,False,1
2,112.0,4693,4,False,False,1
6,119.0,4448,4,True,False,1
4,173.0,5000,4,True,False,1
4,179.0,6029,4,False,False,1
1,50.0,4448,4,False,False,1
1,55.0,4448,4,False,False,1
1,78.0,5196,4,False,False,1
5,145.0,4693,4,False,True,1
4,127.0,6029,4,True,False,1
2,70.0,4693,4,False,True,1
6,273.0,4448,4,False,False,1
1,45.0,4448,4,False,False,1
2,100.0,4693,4,False,False,1
1,55.0,4448,4,False,False,1
1,40.0,6029,4,False,False,1
4,205.0,5390,4,False,False,1
1,50.0,6029,4,False,False,1
3,115.0,4448,4,False,False,1
1,18.0,4448,4,False,False,1
1,71.0,5196,4,False,False,1
1,72.0,5196,4,False,True,1
1,50.0,5196,4,False,True,1
1,50.0,5196,4,False,True,1
4,153.0,5196,4,False,False,1
2,112.0,4693,4,False,False,1
3,149.0,5196,4,False,False,1
2,94.0,5196,4,False,False,1
3,206.0,5000,4,False,False,1
4,234.0,5390,4,False,False,3
4,126.0,4693,4,False,False,1
4,105.0,4448,4,False,False,1
3,103.0,5000,4,False,False,1
3,120.0,5196,4,False,False,1
3,155.0,5390,4,False,False,1
1,65.0,4693,4,False,False,1
5,236.0,6029,4,True,False,1
4,177.0,5196,4,True,False,1
1,78.0,5196,4,False,False,1
6,200.0,4448,4,False,False,1
1,78.0,5196,4,False,False,1
2,50.0,4693,4,False,False,1
1,50.0,4448,4,False,False,1
1,45.0,4448,4,False,False,1
2,40.0,4693,4,True,False,1
3,157.0,6029,4,False,False,1
3,134.0,5196,4,False,False,1
2,157.0,6029,4,False,False,1
2,51.0,5196,4,False,False,1
2,105.0,5390,4,False,False,1
1,55.0,4693,4,False,False,1
2,50.0,4448,4,False,False,1
6,776.0,4693,4,False,True,3
2,82.0,5196,4,False,False,1
4,123.0,4693,4,False,True,1
2,65.0,4448,4,False,False,1
3,70.0,5196,4,True,False,1
4,123.0,4448,4,True,False,1
4,66.0,4448,4,True,False,1
2,125.0,5390,4,False,False,1
3,115.0,5000,4,True,False,3
1,47.0,4693,4,False,False,1
5,200.0,5390,4,False,False,4
3,104.0,4693,4,True,False,1
1,50.0,5196,4,False,False,1
2,203.0,6029,4,False,False,1
1,29.0,4448,4,True,False,1
2,151.0,5196,4,False,False,4
4,141.0,4693,4,False,True,1
2,150.0,6029,4,False,False,1
3,84.0,4448,4,False,False,1
2,46.0,5196,4,False,False,1
2,40.0,5000,4,False,False,1
3,167.0,6029,4,False,False,3
3,149.0,5196,4,False,False,1
1,76.0,4693,4,False,False,1
4,260.0,6029,4,False,False,1
2,82.0,5196,4,False,False,1
3,109.0,4448,4,False,False,4
3,110.0,6029,4,False,False,1
1,56.0,4448,4,False,False,1
1,56.0,4448,4,False,False,1
1,63.0,4448,4,False,False,1
6,121.0,5196,4,False,False,1
1,50.0,5196,4,False,False,4
3,141.0,6029,4,False,False,3
3,78.0,4448,4,True,False,1
2,81.0,5196,4,False,False,1
3,86.0,6029,4,False,False,1
4,165.0,4448,4,True,False,1
2,50.0,4448,4,False,False,1
5,154.0,6029,4,False,False,1
2,83.0,4693,4,False,False,1
2,48.0,4693,4,True,False,1
2,64.0,5390,4,False,False,1
2,134.0,6029,4,False,False,3
2,134.0,6029,4,False,False,1
1,39.0,4693,4,False,False,1
11,440.0,4693,4,False,False,1
2,55.0,4448,4,False,False,1
2,116.0,5390,4,True,False,1
4,102.0,4448,4,True,False,1
3,110.0,4693,4,True,True,1
1,35.0,4448,4,False,False,1
1,38.0,5196,4,False,False,1
4,300.0,6029,4,False,False,1
3,158.0,6029,4,False,False,1
1,53.0,4693,4,True,False,1
1,43.0,5196,4,False,False,1
4,160.0,5196,4,False,False,1
3,223.0,5000,4,True,False,4
4,256.0,6029,4,False,True,3
2,66.0,4693,4,False,False,3
1,80.0,4693,4,False,False,4
3,93.0,5390,4,False,False,1
3,261.0,4448,4,False,False,1
1,103.0,4693,4,False,False,1
1,58.0,5000,4,False,False,1
5,149.0,4448,4,False,False,1
3,101.0,4448,4,False,False,1
2,55.0,4448,4,True,False,1
2,200.0,5196,4,True,False,1
10,207.0,5390,4,True,False,1
2,87.0,5196,4,False,False,1
2,116.0,4693,4,False,False,1
2,79.0,5196,4,False,False,1
2,87.0,6029,4,False,False,1
1,49.0,5196,4,False,False,1
1,68.0,5196,4,False,False,1
3,123.0,4448,4,False,False,1
1,55.0,5196,4,False,False,1
3,103.0,5196,4,False,False,1
2,55.0,4448,4,False,False,1
3,105.0,5196,4,False,False,1
6,153.0,4693,4,True,False,1
1,89.0,4448,4,False,False,1
1,85.0,6029,4,False,False,1
2,77.0,4448,4,False,False,1
1,50.0,4448,4,False,False,1
2,87.0,5196,4,False,False,1
1,50.0,4448,4,False,False,1
2,94.0,5196,4,False,False,1
2,118.0,5196,4,False,False,1
6,270.0,4448,4,False,False,1
2,135.0,4448,4,False,False,1
2,165.0,4448,4,False,False,1
2,135.0,4448,4,False,False,1
2,135.0,4448,4,False,False,1
2,135.0,4448,4,False,False,1
3,85.0,6029,4,False,False,1
3,122.0,4448,4,False,False,1
3,380.0,6029,4,False,False,1
4,230.0,5000,4,False,False,1
1,52.0,6029,4,False,False,1
1,75.0,5390,4,False,False,1
3,139.0,6029,4,False,False,1
3,164.0,4693,4,False,False,1
2,117.0,6029,4,False,False,1
10,247.0,5390,4,True,False,1
2,42.0,4448,4,False,False,1
5,181.0,5390,4,True,False,1
1,70.0,4693,4,False,False,1
1,75.0,4693,4,False,False,1
1,35.0,4693,4,False,False,1
5,159.0,5196,4,False,False,1
3,132.0,5000,4,True,False,1
5,204.0,5000,4,True,False,1
2,72.0,4693,4,False,False,4
2,80.0,6029,4,False,True,4
2,50.0,6029,4,True,False,1
2,126.0,4693,4,False,True,1
2,70.0,4693,4,False,False,1
2,131.0,4448,4,False,False,1
2,112.0,6029,4,False,True,1
2,100.0,5196,4,False,False,1
3,302.0,5196,4,False,False,1
2,81.0,4448,4,False,True,1
3,142.0,5196,4,True,False,1
2,139.0,6029,4,False,False,1
3,126.0,5196,4,False,False,1
4,120.0,5196,4,False,False,1
4,205.0,5390,4,False,False,1
2,115.0,4448,4,False,False,1
2,101.0,4693,4,False,False,1
6,414.0,6029,4,True,False,1
4,165.0,6029,4,True,False,1
2,104.0,5000,4,False,False,4
6,178.0,6029,4,False,False,1
2,245.0,4693,4,False,False,1
0,147.0,6029,4,False,False,3
4,252.0,5000,4,False,False,1
2,95.0,6029,4,False,False,1
2,87.0,5196,4,False,False,1
2,94.0,5196,4,False,False,1
4,179.0,4448,4,False,False,1
4,208.0,5000,4,False,False,1
2,166.0,6029,4,False,False,1
4,177.0,6029,4,False,False,1
1,21.0,5196,4,False,False,1
1,46.0,4693,4,False,False,1
3,92.0,4448,4,True,False,1
3,91.0,5196,4,False,False,1
4,140.0,5196,4,False,False,1
2,117.0,4448,4,False,False,1
4,240.0,5000,4,False,False,1
1,42.0,4448,4,False,False,1
5,153.0,6029,4,False,False,1
2,130.0,6029,4,False,False,1
2,151.0,6029,4,False,False,1
5,159.0,5196,4,False,False,1
2,70.0,6029,4,False,False,1
3,85.0,4448,4,True,False,1
2,180.0,4693,4,False,False,1
1,80.0,5000,4,False,False,3
6,294.0,4693,4,True,False,1
3,99.0,4448,4,False,True,1
1,120.0,5390,4,False,True,4
3,191.0,4448,4,False,False,1
6,270.0,4448,4,False,False,1
1,40.0,5390,4,False,False,1
1,40.0,6029,4,False,False,1
2,75.0,4693,4,False,False,1
1,78.0,5196,4,False,False,1
2,63.0,5196,4,True,False,1
3,72.0,4448,4,True,False,1
4,185.0,6029,4,False,False,1
4,117.0,5196,4,False,False,1
2,79.0,4693,4,False,False,3
1,66.0,5196,4,False,False,1
2,120.0,5196,4,False,False,1
4,106.0,6029,4,True,False,1
2,72.0,4448,4,True,False,1
1,53.0,6029,4,False,False,1
3,85.0,5390,4,True,False,1
1,47.0,4693,4,False,False,1
2,65.0,6029,4,False,False,1
2,55.0,4448,4,False,False,1
2,232.0,4693,4,False,True,1
1,64.0,5196,4,False,False,1
4,144.0,6029,4,True,False,1
2,98.0,5196,4,False,False,1
3,174.0,5000,4,False,False,1
2,165.0,4448,4,False,False,1
2,165.0,4448,4,False,False,1
1,52.0,5390,4,False,False,1
2,31.0,4448,4,False,False,3
5,103.0,5390,4,False,False,1
1,75.0,4693,4,False,False,1
2,90.0,5390,4,False,False,1
4,120.0,4693,4,False,False,1
2,81.0,5196,4,False,False,1
8,300.0,6029,4,True,False,1
6,147.0,6029,4,False,False,1
2,95.0,6029,4,False,False,1
1,49.0,4448,4,False,False,1
1,63.0,5000,4,True,False,1
2,72.0,6029,4,True,False,1
3,127.0,6029,4,False,False,1
2,70.0,6029,4,False,False,1
6,129.0,5196,4,False,False,1
3,83.0,4448,4,False,False,1
3,127.0,5196,4,True,False,1
3,70.0,4693,4,False,False,1
2,157.0,5196,4,False,False,1
2,76.0,6029,4,False,False,1
1,47.0,6029,4,False,False,1
1,78.0,5196,4,False,False,1
3,125.0,4693,4,False,False,1
4,120.0,4448,4,False,True,1
2,133.0,6029,4,False,True,1
4,131.0,4693,4,True,False,1
2,61.0,4448,4,True,False,1
1,96.0,5390,4,False,False,1
1,40.0,4448,4,False,False,1
1,32.0,4448,4,False,False,1
1,36.0,4448,4,False,False,1
1,43.0,4448,4,False,False,1
2,63.0,4448,4,False,False,1
2,63.0,4448,4,False,False,1
2,85.0,4448,4,False,False,1
2,58.0,4448,4,False,False,1
3,116.0,4448,4,False,False,1
2,49.0,5196,4,False,False,1
4,248.0,5000,4,False,False,1
4,165.0,4693,4,False,False,1
2,216.0,5000,4,False,False,1
2,44.0,5196,4,False,False,1
1,78.0,5390,4,False,False,1
3,85.0,4448,4,False,False,1
1,41.0,4448,4,True,False,1
2,82.0,5196,4,True,False,1
5,179.0,6029,4,True,False,1
5,135.0,5196,4,False,False,1
1,60.0,6029,4,False,False,1
5,169.0,4693,4,False,False,1
3,154.0,5000,4,False,False,1
1,45.0,4693,4,False,False,1
1,34.0,6029,4,False,False,1
2,70.0,6029,4,False,False,1
2,24.0,4448,4,False,False,1
1,53.0,6029,4,False,False,1
4,317.0,6029,4,False,False,1
3,224.0,4448,4,False,False,1
4,317.0,5390,4,False,False,1
3,160.0,5000,4,False,False,1
1,46.0,6029,4,False,True,1
2,94.0,5196,4,False,False,1
2,46.0,5196,4,False,False,1
1,32.0,6029,4,False,False,1
6,894.0,4693,4,False,True,1
2,79.0,5390,4,False,False,1
2,120.0,5196,4,False,False,1
2,110.0,5390,4,False,False,1
3,247.0,5196,4,False,True,4
2,46.0,4448,4,False,False,1
3,380.0,6029,4,False,False,1
2,110.0,5390,4,False,False,1
3,80.0,4448,4,False,False,1
6,129.0,5196,4,False,False,1
3,230.0,4693,4,False,False,1
2,35.0,4448,4,False,False,1
4,144.0,6029,4,True,False,1
2,80.0,4448,4,False,False,1
2,41.0,4448,4,False,False,1
0,125.0,5000,4,True,False,1
4,105.0,5390,4,False,False,1
3,95.0,5196,4,True,False,1
2,133.0,6029,4,False,False,3
3,89.0,4448,4,False,False,1
1,25.0,4448,4,False,False,1
1,68.0,5196,4,False,False,1
2,82.0,5196,4,False,False,1
6,177.0,5390,4,False,False,1
5,135.0,5196,4,False,False,1
3,85.0,6029,4,False,False,1
2,72.0,4448,4,False,False,1
1,66.0,4693,4,False,False,1
1,47.0,4448,4,False,False,1
2,59.0,4448,4,True,False,1
5,184.0,6029,4,False,False,1
5,251.0,5390,4,False,False,1
2,123.0,6029,4,False,False,1
3,252.0,5000,4,False,False,1
2,79.0,5196,4,False,False,1
2,101.0,4693,4,False,False,1
4,154.0,5000,4,False,False,1
2,122.0,5390,4,False,True,1
2,65.0,6029,4,False,False,1
2,85.0,5000,4,False,False,1
2,88.0,4693,4,False,False,4
6,379.0,6029,4,True,False,1
4,409.0,4448,4,False,False,1
1,69.0,4693,4,False,False,1
2,51.0,4448,4,False,False,1
2,69.0,4448,4,False,False,1
2,152.0,4448,4,True,False,4
1,37.0,4448,4,False,False,1
2,150.0,4693,4,False,False,1
2,70.0,4448,4,False,False,4
3,234.0,4693,4,False,False,1
3,234.0,4693,4,False,False,1
2,60.0,5000,4,False,False,1
1,30.0,4448,4,False,False,1
1,78.0,5196,4,False,False,1
1,44.0,6029,4,False,False,1
1,48.0,5196,4,False,True,1
4,125.0,5196,4,False,False,1
2,63.0,4693,4,False,False,1
2,81.0,4448,4,False,False,1
2,95.0,4448,4,False,False,1
1,81.0,4448,4,False,False,1
5,159.0,5196,4,False,False,1
5,154.0,6029,4,False,False,1
2,94.0,5196,4,False,False,1
2,65.0,6029,4,False,False,1
2,94.0,5196,4,False,False,1
14,207.0,5390,4,True,False,1
3,72.0,4448,4,True,False,1
2,87.0,5196,4,False,False,1
5,184.0,6029,4,False,False,1
2,94.0,5196,4,False,False,1
5,130.0,5196,4,False,False,1
1,58.0,5196,4,False,False,1
4,257.0,5000,4,True,False,1
2,65.0,6029,4,False,False,1
5,500.0,4448,4,False,False,1
6,121.0,5196,4,False,False,1
5,159.0,5196,4,False,False,1
2,102.0,4693,4,False,False,1
6,121.0,5196,4,False,False,1
3,81.0,5390,4,False,False,1
1,62.0,4693,4,False,False,1
1,66.0,5390,4,False,False,1
2,42.0,5196,4,False,False,1
2,123.0,5196,4,False,False,1
2,166.0,6029,4,False,False,1
1,30.0,4448,4,True,False,1
6,130.0,5000,4,True,False,1
2,95.0,5196,4,False,False,1
3,139.0,5196,4,False,False,1
1,70.0,4693,4,False,False,1
2,81.0,5196,4,False,False,1
1,87.0,5196,4,False,False,1
4,154.0,4693,4,False,False,1
5,285.0,4693,4,True,True,1
3,240.0,6029,4,True,False,1
2,69.0,6029,4,False,False,1
3,87.0,4448,4,False,False,1
2,83.0,4448,4,False,False,1
4,129.0,4693,4,False,True,1
2,93.0,5196,4,False,False,1
3,220.0,5000,4,False,False,1
2,81.0,5196,4,False,False,1
3,210.0,6029,4,False,False,1
2,87.0,5196,4,False,False,1
5,184.0,6029,4,False,False,1
2,87.0,5196,4,False,False,1
2,126.0,5196,4,False,False,1
2,133.0,5196,4,False,False,1
2,133.0,5196,4,False,False,1
2,126.0,5196,4,False,False,1
2,82.0,5196,4,False,False,1
5,159.0,5196,4,False,False,1
3,162.0,6029,4,False,False,4
9,307.0,4693,4,True,False,1
3,172.0,6029,4,False,False,1
2,120.0,5000,4,False,False,1
2,179.0,5000,4,False,False,3
4,117.0,5196,4,False,False,1
2,80.0,5390,4,False,True,1
2,70.0,6029,4,False,False,1
3,156.0,6029,4,False,False,1
1,55.0,5196,4,False,False,1
3,193.0,5390,4,False,False,1
1,55.0,4448,4,False,False,1
2,59.0,4693,4,False,False,1
1,50.0,4693,4,False,False,1
3,185.0,5000,4,False,False,1
1,78.0,6029,4,False,True,1
1,42.0,4693,4,False,False,1
4,261.0,4448,4,False,False,1
7,372.0,5000,4,True,False,1
1,48.0,4448,4,False,False,1
1,51.0,6029,4,False,False,1
5,150.0,6029,4,False,False,1
3,119.0,5000,4,True,False,1
3,105.0,5196,4,False,False,1
2,82.0,5196,4,False,False,1
2,92.0,5000,4,False,False,3
1,50.0,4693,4,False,False,1
4,228.0,5000,4,False,False,1
1,45.0,4448,4,False,False,1
2,85.0,5196,4,False,False,1
2,118.0,5196,4,False,False,4
4,240.0,5000,4,False,False,1
2,62.0,4448,4,False,False,1
2,76.0,4448,4,True,False,1
1,28.0,5196,4,False,False,1
6,129.0,5196,4,False,False,1
1,30.0,4448,4,False,False,1
6,129.0,5196,4,False,False,1
2,94.0,5196,4,False,False,1
2,121.0,5390,4,False,False,1
2,94.0,5196,4,False,False,1
4,160.0,4448,4,True,False,1
5,158.0,4448,4,False,False,1
3,90.0,4448,4,False,False,1
3,55.0,4448,4,True,False,1
3,89.0,5196,4,False,False,1
3,78.0,4693,4,False,False,1
2,94.0,5196,4,False,False,1
2,102.0,4448,4,False,False,1
1,68.0,5196,4,False,False,1
5,154.0,6029,4,False,False,1
2,81.0,5000,4,True,False,1
2,87.0,5196,4,False,False,1
5,159.0,5196,4,False,False,1
2,87.0,5196,4,False,False,1
4,204.0,6029,4,True,False,1
2,44.0,4448,4,False,False,1
2,93.0,5196,4,False,False,1
3,77.0,4448,4,True,False,1
5,159.0,5196,4,False,False,1
1,50.0,6029,4,False,False,1
2,110.0,5000,4,False,True,1
3,94.0,4448,4,False,False,1
1,100.0,5196,4,False,False,1
2,85.0,5196,4,True,False,1
2,112.0,6029,4,False,False,1
2,120.0,5196,4,False,False,1
3,210.0,6029,4,False,False,1
6,540.0,6029,4,False,False,1
2,126.0,5196,4,False,False,1
1,78.0,5196,4,False,False,1
3,96.0,4693,4,False,False,1
2,99.0,4693,4,False,False,1
5,159.0,5196,4,False,False,1
3,137.0,4693,4,False,False,1
6,216.0,5390,4,True,False,1
2,94.0,5196,4,False,False,1
3,83.0,4693,4,True,False,1
2,87.0,4448,4,False,False,1
6,281.0,4448,4,False,False,1
2,65.0,4448,4,False,False,1
2,87.0,5196,4,False,False,1
6,146.0,4448,4,True,False,1
3,117.0,4693,4,False,False,1
5,255.0,4693,4,False,False,1
2,130.0,6029,4,False,False,4
3,77.0,4448,4,True,True,1
3,116.0,4448,4,False,False,1
3,107.0,4448,4,False,False,1
5,179.0,6029,4,False,False,1
2,94.0,5196,4,False,False,1
3,179.0,6029,4,True,False,1
2,215.0,5196,4,False,False,1
6,153.0,4693,4,True,False,1
4,102.0,4448,4,True,False,1
3,95.0,5000,4,False,True,1
1,47.0,5196,4,False,True,4
4,132.0,5196,4,False,False,1
3,138.0,6029,4,False,False,4
1,73.0,4693,4,False,False,1
4,177.0,4693,4,False,False,1
3,288.0,6029,4,False,False,1
3,83.0,4448,4,True,False,1
1,100.0,6029,4,False,True,1
1,77.0,5196,4,False,False,1
2,100.0,4448,4,False,False,1
3,261.0,5390,4,False,False,1
2,174.0,4448,4,False,False,1
3,262.0,6029,4,False,False,1
7,370.0,5000,4,True,False,1
2,68.0,6029,4,True,False,4
6,360.0,4693,4,False,True,1
3,110.0,5000,4,False,False,1
1,64.0,5000,4,False,False,1
4,316.0,6029,4,True,False,1
2,90.0,4693,4,False,False,1
3,110.0,4448,4,False,False,1
2,75.0,4448,4,False,False,3
2,70.0,6029,4,False,False,1
3,126.0,4693,4,False,False,1
4,170.0,5196,4,True,False,1
2,76.0,4448,4,False,False,1
2,71.0,5000,4,False,False,4
2,57.0,4448,4,True,False,1
3,85.0,4448,4,False,False,1
4,386.0,5390,4,False,True,4
2,166.0,6029,4,False,True,1
2,166.0,4448,4,False,False,1
1,63.0,4448,4,False,False,1
2,135.0,4448,4,False,False,1
2,135.0,4448,4,False,False,1
1,50.0,4448,4,False,False,1
1,56.0,4448,4,False,False,1
1,40.0,4448,4,False,False,1
1,67.0,5000,4,False,False,1
2,70.0,6029,4,False,False,1
3,233.0,4693,4,False,False,1
1,41.0,5196,4,True,False,1
2,70.0,6029,4,False,False,1
1,34.0,4448,4,False,False,1
1,56.0,4693,4,False,False,1
1,30.0,4448,4,False,False,1
1,75.0,4693,4,False,False,1
5,147.0,5196,4,True,False,1
1,43.0,5196,4,False,False,1
1,41.0,5390,4,False,False,1
5,159.0,5196,4,False,False,1
1,43.0,5196,4,False,False,1
3,169.0,5196,4,False,False,1
4,169.0,6029,4,True,False,1
1,79.0,5390,4,False,False,1
4,240.0,5000,4,False,False,1
4,240.0,5000,4,False,False,1
1,41.0,5196,4,False,False,4
2,63.0,5390,4,True,False,1
4,110.0,5196,4,False,False,1
1,63.0,5196,4,False,False,1
4,161.0,5196,4,False,False,1
3,128.0,5000,4,False,False,1
5,130.0,5196,4,False,False,1
4,182.0,4448,4,False,False,1
2,35.0,4448,4,False,False,1
1,50.0,5196,4,False,False,1
1,78.0,5000,4,False,False,1
3,70.0,4693,4,False,True,1
2,80.0,5196,4,False,False,3
3,186.0,5196,4,False,False,1
2,75.0,4693,4,True,False,1
1,50.0,4448,4,False,False,1
3,68.0,4448,4,False,False,1
3,170.0,6029,4,False,False,3
1,53.0,4693,4,False,False,1
2,87.0,5196,4,False,False,1
6,185.0,5196,4,False,False,1
4,145.0,5196,4,False,False,1
2,71.0,4693,4,False,False,1
2,133.0,6029,4,False,False,1
1,54.0,6029,4,False,False,1
13,440.0,6029,4,True,False,1
1,68.0,5196,4,False,False,1
3,139.0,5390,4,False,False,1
2,147.0,4693,4,False,False,1
3,150.0,4448,4,True,False,1
4,150.0,4448,4,True,False,1
4,249.0,6029,4,False,True,1
5,135.0,4693,4,False,False,1
